INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
282064253,02/11/2024,21:50:00,MANHATTAN,OUTSIDE,13,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,987366,208421,40.738744,-73.988753,POINT (-73.988753 40.738744)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK,<18,M,BLACK,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244)
286341306,05/03/2024,16:00:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1011851,253012,40.861094,-73.900215,POINT (-73.900215 40.861094)
288243972,06/09/2024,23:30:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,951956,171423,40.63713421489127,-74.11635707454536,POINT (-74.11635707454536 40.63713421489127)
287141365,05/19/2024,22:50:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1026894,263907,40.890937,-73.845764,POINT (-73.845764 40.890937)
288617787,06/16/2024,23:35:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),Y,<18,M,BLACK,25-44,M,BLACK,1006604,254113,40.864128,-73.919179,POINT (-73.919179 40.864128)
283051133,03/01/2024,01:00:00,STATEN ISLAND,INSIDE,120,0,DWELLING,MULTI DWELL - APT BUILD,N,45-64,F,BLACK,65+,M,BLACK,963011,168376,40.628807,-74.076515,POINT (-74.076515 40.628807)
283497925,03/09/2024,04:40:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,25-44,M,BLACK,18-24,F,BLACK,1012016,169344,40.631446,-73.899965,POINT (-73.899965 40.631446)
287125470,05/18/2024,14:49:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),45-64,F,WHITE HISPANIC,1021411,236890,40.81680582472389,-73.86574536018273,POINT (-73.86574536018273 40.81680582472389)
280872174,01/20/2024,12:57:00,BRONX,INSIDE,44,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),25-44,M,BLACK,1006888,240238,40.826047,-73.9182,POINT (-73.9182 40.826047)
288209439,06/08/2024,03:05:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,F,BLACK,1009968,182502,40.667566,-73.907293,POINT (-73.907293 40.667566)
287548091,05/27/2024,02:21:00,BRONX,OUTSIDE,43,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1018538,240851,40.82769,-73.876101,POINT (-73.876101 40.82769)
280245039,01/09/2024,15:43:00,BRONX,INSIDE,47,0,COMMERCIAL,COMMERCIAL BLDG,N,(null),(null),(null),25-44,M,BLACK,1031274,261802,40.885136,-73.829935,POINT (-73.829935 40.885136)
282706131,02/23/2024,20:06:00,BRONX,OUTSIDE,41,0,STREET,(null),N,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1015160,237028,40.817209,-73.888326,POINT (-73.888326 40.817209)
287788776,06/01/2024,01:16:00,QUEENS,OUTSIDE,100,0,STREET,PVT HOUSE,N,(null),(null),(null),18-24,M,BLACK,1041576,156533,40.596139,-73.793574,POINT (-73.793574 40.596139)
281486708,02/01/2024,08:17:00,QUEENS,OUTSIDE,113,0,COMMERCIAL,BAR/NIGHT CLUB,N,(null),(null),(null),25-44,M,BLACK,1046315,187088,,,
286725462,05/11/2024,03:00:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,F,BLACK,18-24,M,BLACK,1023668,257651,40.873781,-73.857466,POINT (-73.857466 40.873781)
286397104,05/04/2024,01:25:00,QUEENS,OUTSIDE,102,0,COMMERCIAL,BAR/NIGHT CLUB,Y,(null),(null),(null),45-64,M,BLACK,1029424,191245,40.691487,-73.837101,POINT (-73.837101 40.691487)
287439574,05/24/2024,21:56:00,MANHATTAN,OUTSIDE,24,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,993290,230079,40.798185,-73.967348,POINT (-73.967348 40.798185)
287324017,05/22/2024,20:25:00,BROOKLYN,INSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,997241,193691,40.698304,-73.953147,POINT (-73.953147 40.698304)
288607692,06/15/2024,22:28:00,BROOKLYN,INSIDE,73,0,PLAYGROUND,(null),N,(null),(null),(null),45-64,M,BLACK,1011591,181080,40.66365723863282,-73.90144969757841,POINT (-73.90144969757841 40.66365723863282)
287141672,05/19/2024,20:10:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,991391,192835,40.69596138105165,-73.97424788581966,POINT (-73.97424788581966 40.69596138105165)
286159382,04/30/2024,15:48:00,QUEENS,OUTSIDE,107,0,STREET,(null),N,(null),(null),(null),45-64,M,WHITE HISPANIC,1043678,208647,40.739164741307945,-73.7855495738777,POINT (-73.7855495738777 40.739164741307945)
289233743,06/27/2024,17:50:00,MANHATTAN,OUTSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,995545,236005,40.81445,-73.959195,POINT (-73.959195 40.81445)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK,65+,M,WHITE HISPANIC,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244)
287845252,06/01/2024,19:34:00,BRONX,OUTSIDE,41,0,STREET,(null),N,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1014684,237713,40.819091,-73.890045,POINT (-73.890045 40.819091)
287671761,05/29/2024,18:10:00,MANHATTAN,OUTSIDE,24,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,993369,229307,,,
281650924,02/03/2024,21:50:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,45-64,M,BLACK,25-44,M,BLACK,1018305,175304,40.647781,-73.877277,POINT (-73.877277 40.647781)
283885164,03/16/2024,12:45:00,MANHATTAN,OUTSIDE,9,0,STREET,(null),N,25-44,M,WHITE HISPANIC,45-64,F,ASIAN / PACIFIC ISLANDER,989057,204238,40.72726147876676,-73.98265669309377,POINT (-73.98265669309377 40.72726147876676)
281552304,02/02/2024,00:41:00,BROOKLYN,INSIDE,72,0,DWELLING,(null),N,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,982591,172686,40.64066,-74.005978,POINT (-74.005978 40.64066)
284942023,04/07/2024,15:35:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1011425,251298,40.85638795051521,-73.90176420360393,POINT (-73.90176420360393 40.85638795051521)
280500173,01/13/2024,23:59:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1006957,255000,40.866564,-73.9179,POINT (-73.9179 40.866564)
285004479,04/08/2024,19:53:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1010184,182784,40.668341,-73.906514,POINT (-73.906514 40.668341)
288978576,06/23/2024,05:40:00,QUEENS,OUTSIDE,102,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1034313,193814,40.698512,-73.819452,POINT (-73.819452 40.698512)
286109570,04/30/2024,03:15:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,999357,186381,40.678238,-73.945535,POINT (-73.945535 40.678238)
280500174,01/12/2024,18:47:00,BRONX,INSIDE,52,0,COMMERCIAL,GROCERY/BODEGA,N,<18,M,WHITE HISPANIC,25-44,M,BLACK,1010769,253612,40.862742,-73.904126,POINT (-73.904126 40.862742)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK HISPANIC,<18,M,BLACK,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244)
284257899,03/22/2024,14:40:00,QUEENS,INSIDE,103,0,DWELLING,PVT HOUSE,Y,25-44,M,BLACK,25-44,F,BLACK,1039200,189532,40.686728,-73.801863,POINT (-73.801863 40.686728)
287377398,05/23/2024,20:45:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1006165,253314,40.86193588644684,-73.92077214663841,POINT (-73.92077214663841 40.86193588644684)
285315559,04/14/2024,01:20:00,MANHATTAN,OUTSIDE,30,0,COMMERCIAL,BAR/NIGHT CLUB,N,(null),(null),(null),25-44,M,BLACK,995697,238142,40.820314,-73.958642,POINT (-73.958642 40.820314)
286460095,05/06/2024,01:07:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1009868,180290,40.661495,-73.907661,POINT (-73.907661 40.661495)
288209440,06/08/2024,11:13:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,(null),(null),(null),65+,M,BLACK,1011357,170320,40.634124,-73.902336,POINT (-73.902336 40.634124)
280894362,01/21/2024,19:55:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1004298,254122,40.864158,-73.927516,POINT (-73.927516 40.864158)
280370387,01/11/2024,21:34:00,BRONX,OUTSIDE,43,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1021739,244529,40.837771289628165,-73.86451768463364,POINT (-73.86451768463364 40.837771289628165)
286395222,05/03/2024,03:23:00,BROOKLYN,INSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,BLACK,1010947,184366,40.67268,-73.903755,POINT (-73.903755 40.67268)
285449093,04/16/2024,18:10:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297)
288669971,06/17/2024,20:25:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,(null),(null),(null),45-64,F,BLACK,1054056,192022,40.693458,-73.74827,POINT (-73.74827 40.693458)
287671762,05/29/2024,16:15:00,QUEENS,OUTSIDE,101,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,F,BLACK,1044820,156440,40.595862,-73.781894,POINT (-73.781894 40.595862)
281134487,01/25/2024,20:13:00,QUEENS,OUTSIDE,103,0,STREET,GROCERY/BODEGA,N,25-44,M,ASIAN / PACIFIC ISLANDER,45-64,M,BLACK,1040292,191255,40.691451,-73.797913,POINT (-73.797913 40.691451)
284961340,03/17/2024,18:40:00,BROOKLYN,INSIDE,62,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,WHITE,45-64,M,BLACK,985022,157827,40.599876,-73.997218,POINT (-73.997218 40.599876)
287788776,06/01/2024,01:16:00,QUEENS,OUTSIDE,100,0,STREET,PVT HOUSE,N,(null),(null),(null),25-44,M,BLACK,1041576,156533,40.596139,-73.793574,POINT (-73.793574 40.596139)
288294534,06/10/2024,20:40:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1013658,249909,40.852571,-73.893695,POINT (-73.893695 40.852571)
287987383,06/04/2024,21:00:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1004223,235405,40.812786,-73.927846,POINT (-73.927846 40.812786)
288669972,06/17/2024,18:00:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1024351,260917,40.882741,-73.854979,POINT (-73.854979 40.882741)
288607697,06/16/2024,11:44:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1011009,248494,40.84869307892326,-73.90327920637495,POINT (-73.90327920637495 40.84869307892326)
289124110,06/26/2024,03:21:00,MANHATTAN,OUTSIDE,9,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,991203,201754,40.720443,-73.974915,POINT (-73.974915 40.720443)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK,<18,F,WHITE HISPANIC,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244)
289020157,06/24/2024,01:40:00,BRONX,OUTSIDE,43,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK,1020385,242629,40.83256198839001,-73.86942116302902,POINT (-73.86942116302902 40.83256198839001)
282421353,02/16/2024,16:43:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,1017931,188785,40.684785,-73.878556,POINT (-73.878556 40.684785)
282033298,02/10/2024,05:10:00,BRONX,INSIDE,52,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK HISPANIC,<18,M,BLACK,1015796,257648,40.873803,-73.885931,POINT (-73.885931 40.873803)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244)
284540124,03/29/2024,19:54:00,MANHATTAN,OUTSIDE,7,0,OTHER,(null),N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,988980,201020,40.71843,-73.982936,POINT (-73.982936 40.71843)
288208649,06/08/2024,03:00:00,QUEENS,OUTSIDE,110,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1019164,210169,,,
287845256,06/01/2024,09:49:00,MANHATTAN,OUTSIDE,26,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,996979,234633,40.81068,-73.954016,POINT (-73.954016 40.81068)
281200475,01/27/2024,02:30:00,MANHATTAN,OUTSIDE,34,0,COMMERCIAL,BAR/NIGHT CLUB,N,45-64,M,BLACK,25-44,M,BLACK,1006101,253200,40.861624,-73.921003,POINT (-73.921003 40.861624)
284499904,03/28/2024,12:46:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),Y,18-24,M,BLACK,18-24,M,BLACK,1019950,184443,40.67285815573826,-73.87130201239103,POINT (-73.87130201239103 40.67285815573826)
284321057,03/25/2024,02:20:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1018553,245062,40.839248,-73.876026,POINT (-73.876026 40.839248)
287054099,05/17/2024,04:57:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1009691,240098,40.825655,-73.908071,POINT (-73.908071 40.825655)
289349456,06/30/2024,21:00:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),18-24,M,BLACK,1022153,184000,40.671636,-73.863359,POINT (-73.863359 40.671636)
283390056,03/07/2024,17:15:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,1008245,183796,,,
280638539,01/16/2024,10:11:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1007552,183790,40.671108,-73.915997,POINT (-73.915997 40.671108)
280879491,01/21/2024,06:08:00,BRONX,INSIDE,47,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1023421,264176,40.891691,-73.858323,POINT (-73.858323 40.891691)
286657080,05/09/2024,13:39:00,BRONX,INSIDE,46,0,DWELLING,(null),Y,18-24,M,BLACK,18-24,F,BLACK,1007997,247788,40.846766,-73.914167,POINT (-73.914167 40.846766)
286098201,04/29/2024,23:08:00,BROOKLYN,OUTSIDE,90,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,BLACK,999200,197683,40.709259,-73.946074,POINT (-73.946074 40.709259)
285094095,04/10/2024,03:20:00,MANHATTAN,INSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,45-64,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1000654,228899,40.794936,-73.940753,POINT (-73.940753 40.794936)
283020990,02/29/2024,11:11:00,MANHATTAN,INSIDE,28,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK,45-64,M,BLACK,997786,231697,40.802621,-73.951104,POINT (-73.951104 40.802621)
283711013,03/13/2024,09:07:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1008769,177614,40.654153,-73.911632,POINT (-73.911632 40.654153)
282041194,02/10/2024,21:25:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1007536,244566,40.837924,-73.915846,POINT (-73.915846 40.837924)
285315560,04/14/2024,04:00:00,QUEENS,OUTSIDE,108,0,COMMERCIAL,BAR/NIGHT CLUB,N,25-44,M,BLACK,25-44,M,BLACK,1007679,209904,40.742785,-73.915449,POINT (-73.915449 40.742785)
285380962,04/15/2024,04:03:00,BRONX,OUTSIDE,40,0,VEHICLE,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1006074,236931,40.816972,-73.921152,POINT (-73.921152 40.816972)
289349077,06/30/2024,06:00:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1008760,230356,40.798916,-73.911472,POINT (-73.911472 40.798916)
284213333,03/22/2024,19:45:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1008769,177614,40.654153,-73.911632,POINT (-73.911632 40.654153)
286823128,05/13/2024,23:55:00,BRONX,OUTSIDE,50,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,1011141,255864,40.868923,-73.902772,POINT (-73.902772 40.868923)
287011294,05/16/2024,21:25:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1008707,238003,40.819906,-73.911635,POINT (-73.911635 40.819906)
287507794,05/24/2024,00:14:00,BRONX,OUTSIDE,52,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1010619,252255,40.859017,-73.904672,POINT (-73.904672 40.859017)
286765237,05/12/2024,04:55:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1001484,245822,40.841384,-73.937712,POINT (-73.937712 40.841384)
284721216,04/03/2024,03:58:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,987578,216989,40.762261,-73.987985,POINT (-73.987985 40.762261)
283020989,02/29/2024,01:00:00,BRONX,INSIDE,52,0,COMMERCIAL,GROCERY/BODEGA,N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010769,253612,40.862742,-73.904126,POINT (-73.904126 40.862742)
286460096,05/06/2024,04:26:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1015480,181597,40.665066,-73.887427,POINT (-73.887427 40.665066)
280384565,01/11/2024,00:56:00,BROOKLYN,OUTSIDE,75,0,PARKING LOT,(null),N,(null),(null),(null),25-44,M,BLACK,1022254,183463,40.67016,-73.862998,POINT (-73.862998 40.67016)
279978931,01/04/2024,14:32:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1025580,236917,40.816863,-73.850683,POINT (-73.850683 40.816863)
286038324,04/28/2024,10:04:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1001460,197439,40.708587,-73.937922,POINT (-73.937922 40.708587)
288365032,06/11/2024,13:53:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1001326,232945,40.806041,-73.938315,POINT (-73.938315 40.806041)
282942198,02/28/2024,13:15:00,MANHATTAN,OUTSIDE,19,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,WHITE HISPANIC,999232,224050,40.781632,-73.9459,POINT (-73.9459 40.781632)
285709467,04/21/2024,23:31:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1011032,243675,40.835469,-73.903213,POINT (-73.903213 40.835469)
283198892,03/04/2024,17:40:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,M,BLACK,<18,M,WHITE HISPANIC,1012233,252363,40.85930853041023,-73.89883889449911,POINT (-73.89883889449911 40.85930853041023)
287857963,06/02/2024,03:29:00,QUEENS,OUTSIDE,100,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1037496,154255,40.589911,-73.808286,POINT (-73.808286 40.589911)
283020988,02/29/2024,22:35:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,(null),(null),(null),<18,M,BLACK,998911,185545,40.67594273976806,-73.94714487673248,POINT (-73.94714487673248 40.67594273976806)
280107186,01/06/2024,13:32:00,MANHATTAN,INSIDE,14,0,COMMERCIAL,(null),Y,25-44,M,BLACK,25-44,M,BLACK,986962,214020,40.754112,-73.99021,POINT (-73.99021 40.754112)
279799858,01/01/2024,14:57:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1014086,254305,40.86463266264929,-73.89213149135563,POINT (-73.89213149135563 40.86463266264929)
286460097,05/06/2024,14:35:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,1001469,241128,40.82849931186048,-73.93778057105277,POINT (-73.93778057105277 40.82849931186048)
289111780,06/25/2024,23:45:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1008690,238862,,,
281577208,02/02/2024,12:02:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,1020568,239896,40.825062,-73.868772,POINT (-73.868772 40.825062)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK HISPANIC,25-44,M,BLACK,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244)
280179979,01/08/2024,18:30:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,999496,190300,,,
285821127,04/23/2024,21:40:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,F,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1011851,253012,40.861094,-73.900215,POINT (-73.900215 40.861094)
282490614,02/20/2024,01:01:00,BROOKLYN,OUTSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),18-24,M,BLACK,1009868,180290,40.661495,-73.907661,POINT (-73.907661 40.661495)
288294533,06/10/2024,18:20:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),65+,F,BLACK,1000207,172074,40.63896556826987,-73.94250447815803,POINT (-73.94250447815803 40.63896556826987)
284213336,03/23/2024,02:14:00,BROOKLYN,OUTSIDE,78,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,990105,182697,40.668137,-73.978893,POINT (-73.978893 40.668137)
282962459,02/28/2024,17:50:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,995628,181599,40.665118,-73.958987,POINT (-73.958987 40.665118)
288607692,06/15/2024,22:28:00,BROOKLYN,INSIDE,73,0,PLAYGROUND,(null),N,(null),(null),(null),65+,F,BLACK,1011591,181080,40.66365723863282,-73.90144969757841,POINT (-73.90144969757841 40.66365723863282)
282423225,02/18/2024,03:56:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,999508,235734,40.813698,-73.944875,POINT (-73.944875 40.813698)
279799857,01/01/2024,11:15:00,STATEN ISLAND,INSIDE,120,0,DWELLING,PVT HOUSE,N,18-24,M,BLACK,18-24,M,BLACK,955153,162658,40.613088,-74.104798,POINT (-74.104798 40.613088)
281822467,02/07/2024,00:15:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1012948,186523,40.67859275036239,-73.8965352389197,POINT (-73.8965352389197 40.67859275036239)
281321670,01/29/2024,19:22:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1013437,179685,40.659825,-73.8948,POINT (-73.8948 40.659825)
285821126,04/23/2024,16:05:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,997317,184842,40.674017,-73.952893,POINT (-73.952893 40.674017)
286039709,04/27/2024,11:40:00,BRONX,OUTSIDE,49,0,OTHER,(null),N,(null),(null),(null),<18,M,WHITE HISPANIC,1000688,236005,40.81444,-73.940612,POINT (-73.940612 40.81444)
287141365,05/19/2024,22:50:00,BRONX,OUTSIDE,47,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1026894,263907,40.890937,-73.845764,POINT (-73.845764 40.890937)
285729001,04/22/2024,03:00:00,BRONX,INSIDE,41,0,DWELLING,PVT HOUSE,N,(null),(null),(null),18-24,F,WHITE HISPANIC,1014660,239909,40.825118,-73.890118,POINT (-73.890118 40.825118)
288617787,06/16/2024,23:35:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),Y,<18,M,BLACK,25-44,M,WHITE HISPANIC,1006604,254113,40.864128,-73.919179,POINT (-73.919179 40.864128)
284321060,03/25/2024,17:48:00,QUEENS,OUTSIDE,101,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1052982,159437,40.60403,-73.752477,POINT (-73.752477 40.60403)
284943607,04/07/2024,13:59:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),18-24,F,BLACK,1001238,177295,40.653297,-73.938774,POINT (-73.938774 40.653297)
288294532,06/10/2024,15:50:00,QUEENS,OUTSIDE,103,0,PLAYGROUND,(null),N,<18,M,BLACK,<18,M,BLACK,1038711,196273,40.70523316920576,-73.80357343352262,POINT (-73.80357343352262 40.70523316920576)
286460099,05/06/2024,23:14:00,QUEENS,OUTSIDE,100,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1033671,152134,40.584112,-73.822073,POINT (-73.822073 40.584112)
288118782,06/06/2024,20:36:00,BROOKLYN,INSIDE,67,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),<18,M,BLACK,996920,176967,40.652402,-73.954337,POINT (-73.954337 40.652402)
286460664,05/06/2024,22:45:00,BRONX,OUTSIDE,48,0,OTHER,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1014256,250228,40.853443,-73.891534,POINT (-73.891534 40.853443)
